shdon,loaihd,tthai,tgtcthue,tdlap,nbten,nmten
123472,muavao,1,2516366.00,2023-08-22 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
84462,muavao,1,10281818.00,2023-08-22 17:00:00,CÔNG TY CỔ PHẦN DỊCH VỤ PHÂN PHỐI TỔNG HỢP DẦU KHÍ,Công ty TNHH  Một Thành Viên Huy Vũ
40918,muavao,1,4181818.00,2023-08-22 17:00:00,CÔNG TY TNHH VI TÍNH NGUYÊN KIM,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
7089,muavao,1,9454545.00,2023-08-22 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
253,muavao,1,16290908.00,2023-08-22 17:00:00,CÔNG TY TNHH ĐIỆN TỬ TIN HỌC KIM PHÁT,Công Ty Trách Nhiệm Hữu Hạn một thành viên Huy Vũ
331569,muavao,1,33472725.00,2023-08-21 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
329840,muavao,1,47074545.00,2023-08-21 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
329674,muavao,6,36818182.00,2023-08-21 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
7939,muavao,1,3254545.00,2023-08-21 17:00:00,CÔNG TY CỔ PHẦN THIẾT BỊ VĂN PHÒNG NGUYỄN ĐỨC,CÔNG TY TNHH MTV HUY VŨ
7004,muavao,1,6681818.00,2023-08-21 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5747,muavao,1,23000.00,2023-08-21 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
5746,muavao,1,23000.00,2023-08-21 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
3442,muavao,1,14360000.00,2023-08-21 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1744,muavao,1,4545455.00,2023-08-21 17:00:00,CÔNG TY TNHH THƯƠNG MẠI KỸ THUẬT DIỆP KHÁNH,Công ty TNHH MTV Huy Vũ
123854,muavao,1,378993.00,2023-08-20 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
121308,muavao,1,4934551.00,2023-08-20 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
5709,muavao,1,69000.00,2023-08-20 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
99,muavao,1,24610000.00,2023-08-20 17:00:00,CÔNG TY TNHH TRUYỀN THÔNG MÁY TÍNH VIỆT ĐÔNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
3406,muavao,1,6051368.00,2023-08-18 17:00:00,CÔNG TY TNHH PHÂN PHỐI PHƯƠNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
4294,muavao,1,7545455.00,2023-08-17 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
58072,muavao,1,38181818.00,2023-08-15 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
57886,muavao,1,27272727.00,2023-08-15 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
20595,muavao,1,4527273.00,2023-08-15 17:00:00,CÔNG TY TNHH VI TÍNH ĐẠI TÀI LỘC,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5495,muavao,1,23000.00,2023-08-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
14650,muavao,1,13990909.00,2023-08-15 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6744,muavao,1,9727273.00,2023-08-15 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5204,muavao,1,10990912.00,2023-08-15 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ QUỐC VIỆT,Công Ty TNHH Một Thành Viên Huy Vũ
4256,muavao,1,5368182.00,2023-08-15 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
4240,muavao,1,5363636.00,2023-08-15 17:00:00,CÔNG TY CỔ PHẦN MÁY TÍNH VĨNH XUÂN - CHI NHÁNH ĐÀ NẴNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
434,muavao,1,4449091.00,2023-08-15 17:00:00,CÔNG TY CỔ PHẦN NEWMAX,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
316423,muavao,1,18636370.00,2023-08-14 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
120808,muavao,1,251870.00,2023-08-14 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
5598,muavao,1,23000.00,2023-08-14 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
5597,muavao,1,23000.00,2023-08-14 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
5595,muavao,1,23000.00,2023-08-14 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
810,muavao,1,100000000.00,2023-08-14 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
154329,muavao,1,3236362.00,2023-08-13 17:00:00,Chi nhánh Công ty TNHH phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
120282,muavao,1,350447.00,2023-08-13 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
120281,muavao,1,301221.00,2023-08-13 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
115328,muavao,1,7009092.00,2023-08-13 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
57088,muavao,1,8990909.00,2023-08-13 17:00:00,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ TIN HỌC VIỄN SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
7672,muavao,1,2090909.00,2023-08-13 17:00:00,CÔNG TY CỔ PHẦN THIẾT BỊ VĂN PHÒNG NGUYỄN ĐỨC,CÔNG TY TNHH MTV HUY VŨ
5564,muavao,1,23000.00,2023-08-13 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
5563,muavao,1,40000.00,2023-08-13 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
4834,muavao,1,4540909.00,2023-08-13 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN KỸ THUẬT CÔNG NGHỆ NAM THÀNH,Công ty TNHH  Một Thành Viên Huy Vũ
1758,muavao,1,581818.00,2023-08-13 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1757,muavao,1,388889.00,2023-08-13 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1675,muavao,1,14490909.00,2023-08-13 17:00:00,CÔNG TY TNHH THƯƠNG MẠI KỸ THUẬT DIỆP KHÁNH,Công ty TNHH MTV Huy Vũ
1529,muavao,1,5843310.00,2023-08-13 17:00:00,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT XUẤT NHẬP KHẨU MỰC IN VIỆT NHẬT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
141,muavao,1,3992592.00,2023-08-13 17:00:00,CÔNG TY TNHH THƯƠNG MẠI VÀ PHÁT TRIỂN CÔNG NGHỆ ĐỨC PHÁP,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
51973278,muavao,1,54545.00,2023-08-11 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
313055,muavao,1,47074545.00,2023-08-11 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
18329,muavao,1,20227272.00,2023-08-11 17:00:00,CÔNG TY CỔ PHẦN TIN HỌC VIẾT SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN  HUY VŨ
51202426,muavao,1,6731433.00,2023-08-10 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
312380,muavao,1,18829818.00,2023-08-10 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
312379,muavao,1,28244727.00,2023-08-10 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
116884,muavao,1,127644.00,2023-08-09 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114012,muavao,1,12909092.00,2023-08-09 17:00:00,Công ty TNHH Phân phối Synnex FPT,Công ty TNHH MTV Huy Vũ
308876,muavao,1,19620000.00,2023-08-08 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
6462,muavao,1,13163636.00,2023-08-08 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
4800,muavao,1,5909091.00,2023-08-08 17:00:00,CÔNG TY TNHH PHÂN PHỐI CÔNG NGHỆ VÀ DỊCH VỤ MỚI RỒNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
265026,muavao,1,454545.00,2023-08-07 17:00:00,CÔNG TY TNHH MTV XĂNG DẦU BẮC TÂY NGUYÊN,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
115867,muavao,1,19000.00,2023-08-07 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
786,muavao,1,42381818.00,2023-08-07 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
437484,muavao,1,245451.00,2023-08-06 17:00:00,CÔNG TY DỊCH VỤ MOBIFONE KHU VỰC 7 - CHI NHÁNH TỔNG CÔNG TY VIỄN THÔNG MOBIFONE,Công ty TNHH MTV Huy Vũ
7474,muavao,1,3700000.00,2023-08-06 17:00:00,CÔNG TY CỔ PHẦN GIẢI PHÁP TIN HỌC ÁNH DƯƠNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
4717,muavao,1,5909091.00,2023-08-06 17:00:00,CÔNG TY TNHH PHÂN PHỐI CÔNG NGHỆ VÀ DỊCH VỤ MỚI RỒNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1700,muavao,1,3090909.00,2023-08-06 17:00:00,CHI NHÁNH CÔNG TY TNHH CÔNG NGHỆ VÀ THƯƠNG MẠI Á MỸ,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1059,muavao,1,9590909.00,2023-08-06 17:00:00,CÔNG TY TNHH XUẤT NHẬP KHẨU LÊ TRẦN GIA,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
4666,muavao,1,5909091.00,2023-08-04 17:00:00,CÔNG TY TNHH PHÂN PHỐI CÔNG NGHỆ VÀ DỊCH VỤ MỚI RỒNG VIỆT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
1463,muavao,1,10363637.00,2023-08-04 17:00:00,CÔNG TY CỔ PHẦN RIOTECH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
76,muavao,1,3963889.00,2023-08-04 17:00:00,CÔNG TY TNHH ĐẦU TƯ CÔNG NGHỆ TRUNG ĐÔNG,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
6277,muavao,1,15772728.00,2023-08-03 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5369,muavao,1,28000.00,2023-08-03 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
667,muavao,1,13500000.00,2023-08-03 17:00:00,CÔNG TY CỔ PHẦN ĐẦU TƯ & THƯƠNG MẠI ĐẠI PHÁT,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
301301,muavao,1,27602544.00,2023-08-02 17:00:00,CÔNG TY CỔ PHẦN THẾ GIỚI SỐ,Công Ty TNHH MTV Huy Vũ
5468,muavao,1,4663636.00,2023-08-02 17:00:00,CÔNG TY CỔ PHẦN HỘI TỤ THÔNG MINH,Công ty TNHH MTV Huy Vũ
5467,muavao,1,37636364.00,2023-08-02 17:00:00,CÔNG TY CỔ PHẦN HỘI TỤ THÔNG MINH,Công ty TNHH MTV Huy Vũ
49192990,muavao,1,350000.00,2023-08-01 17:00:00,Tập đoàn Công nghiệp - Viễn thông Quân đội,Công Ty Tnhh Huy Vũ
465797,muavao,1,410215.00,2023-08-01 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
465703,muavao,1,234626.00,2023-08-01 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
465702,muavao,1,491260.00,2023-08-01 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
444832,muavao,1,249636.00,2023-08-01 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
114697,muavao,1,11381.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114640,muavao,1,39454.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114639,muavao,1,128544.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114638,muavao,1,358826.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114637,muavao,1,305069.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114636,muavao,1,559451.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114635,muavao,1,310390.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114634,muavao,1,998072.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114633,muavao,1,602770.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114632,muavao,1,599520.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114631,muavao,1,928028.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114630,muavao,1,577850.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114629,muavao,1,722314.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114628,muavao,1,1214208.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114627,muavao,1,1083471.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114626,muavao,1,722314.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114625,muavao,1,537112.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114624,muavao,1,776415.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114623,muavao,1,909248.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114622,muavao,1,818236.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
114621,muavao,1,1244246.00,2023-08-01 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
17275,muavao,1,9681819.00,2023-08-01 17:00:00,CÔNG TY CỔ PHẦN TIN HỌC VIẾT SƠN,CÔNG TY TNHH MỘT THÀNH VIÊN  HUY VŨ
127,muavao,1,860000.00,2023-08-01 17:00:00,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ CÔNG NGHỆ VTECH,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
49415554,muavao,1,3218630.00,2023-07-31 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
49414943,muavao,1,1518904.00,2023-07-31 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
49414573,muavao,1,8583014.00,2023-07-31 17:00:00,NGÂN HÀNG TMCP Á CHÂU,CTY TNHH MTV HUY VU
415558,muavao,1,274000.00,2023-07-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
415516,muavao,1,20000.00,2023-07-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV Huy Vũ
415468,muavao,1,24545.00,2023-07-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty  TNHH MTV Huy Vũ
415467,muavao,1,22800.00,2023-07-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Công Ty TNHH MTV  Huy Vũ
415279,muavao,1,213636.00,2023-07-31 17:00:00,TRUNG TÂM KINH DOANH VNPT - GIA LAI - CHI NHÁNH TỔNG CÔNG TY DỊCH VỤ VIỄN THÔNG,Cửa Hàng Máy Tình Trường Sơn
6102,muavao,1,21399999.00,2023-07-31 17:00:00,CÔNG TY TNHH PHƯƠNG KHANG COMPUTER,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ
5275,muavao,1,23000.00,2023-07-31 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
6512,muavao,1,23000.00,2023-09-24 17:00:00,Ngân hàng TMCP Sài Gòn Thương Tín - Chi nhánh Gia Lai,CONG TY TNHH MTV HUY VU
763,muavao,1,74545455.00,2023-07-31 17:00:00,CHI NHÁNH CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC GIA ADG TẠI ĐÀ NẴNG,Công Ty TNHH Một Thành Viên Huy Vũ
